,id_runningnum,participant_id,agegrp,toi1,toi2,offset,trl_runningnum,event,trigger,artfree,trl_condition,accuracy,rt,beta_insula,beta_LC,pupil,LCr,trl_condition_bin,switch_condition,switch_condition_num,logreactiontime,logreactiontimez,response,bias
22,1,42013,1,108294,110794,-1250,23,158,16,1,1,1.0,0.664650161303143,0.383306006625317,0.517187049934443,-1.11524649822181,0.985567603512121,1,stay_standard,1.0,-0.40849444997971,-0.890398104133969,1.0,-0.13877854000243725
23,1,42013,1,111294,113794,-1250,24,162,16,1,3,1.0,1.3117133827509,1.06045683221103,0.399045063385913,0.411987924351809,0.985567603512121,2,switch_to_oddball,3.0,0.271334208387279,1.59961342297894,1.0,-1.9679374743259812
24,1,42013,1,113294,115794,-1250,25,166,16,1,1,1.0,0.88781401387314,1.01747072637103,-0.414861673963919,-0.730442263212812,0.985567603512121,1,switch_to_standard,4.0,-0.118993001762945,0.169960170415979,1.0,-0.14330380110388866
25,1,42013,1,115294,117794,-1250,26,170,16,1,1,1.0,0.636876480446517,0.252579339349948,0.436394792328079,0.141621925081013,0.985567603512121,1,stay_standard,1.0,-0.451179550459834,-1.04674101631245,1.0,-0.16456954180487057
26,1,42013,1,117294,119794,-1250,27,174,16,1,1,1.0,0.642919926976901,-1.04461437167632,0.0002716408750802,0.427700632347146,0.985567603512121,1,stay_standard,1.0,-0.441735092861584,-1.01214875839931,1.0,-0.17677708450532456
27,1,42013,1,120294,122794,-1250,28,178,16,1,1,1.0,0.710005325243401,-0.271969561818807,0.0197231882477273,0.881392999376699,0.985567603512121,1,stay_standard,1.0,-0.342482808632085,-0.648616964347865,1.0,-0.18198770779662804
28,1,42013,1,123295,125795,-1250,29,182,16,1,1,1.0,0.612139293738437,-0.117955045352952,0.825488950898472,-1.21786790215477,0.985567603512121,1,stay_standard,1.0,-0.490795418219932,-1.19184223581116,1.0,-0.13923241718366938
29,1,42013,1,126295,128795,-1250,30,186,16,1,1,1.0,0.637189587232569,-0.32625389041524,-0.377073882602522,-1.19602337214516,0.985567603512121,1,stay_standard,1.0,-0.450688042522689,-1.04494076794972,1.0,-0.14071080200917302
30,1,42013,1,128295,130795,-1250,31,190,16,1,1,1.0,0.743245458448655,0.445012669328934,-0.377599398128741,0.367176888764408,0.985567603512121,1,stay_standard,1.0,-0.29672892751795,-0.481034015347134,1.0,-0.16811847442864353
31,1,42013,1,130295,132795,-1250,32,194,16,1,1,1.0,0.62834081703113,-1.54546533717071,-0.800689690691794,-0.489099651491751,0.985567603512121,1,stay_standard,1.0,-0.464672557444692,-1.09616191452585,1.0,-0.16094533365601857
